,level_0,index,tweetid,user,content,date,lang,sentiment
455,455,720,809070270782783488,186931089,"#PapáNoelYoQuiero que regrese, pasar los ciclos, y lo más importante, dinero pls ya mucho me enseñas la humildad",Wed Dec 14 16:19:19 +0000 2016,es,NEU
456,456,722,809165130286014464,44765493,"@ele417 ahora si quiero llorar ya se terminó ahora sí la u, ya no hay tercera carrera",Wed Dec 14 22:36:15 +0000 2016,es,P
457,457,723,809164916909363200,707348094476787712,"PONTE BONITA 5 DE ENERO .. No es Twitter, algo está mal con el ht o se hizo spam, ya fue",Wed Dec 14 22:35:24 +0000 2016,es,N
458,458,725,808850989734313984,12341652,PPK hizo una mención especial a todos los jóvenes que marcharon anoche. La lucha no fue en vano. #MensajeALaNación #LaEducaciónSeRespeta,Wed Dec 14 01:47:58 +0000 2016,es,P
459,459,726,808839667181383680,1043297258,"Qué bonito sentir que estas aquí, junto a mi",Wed Dec 14 01:02:58 +0000 2016,es,P
460,460,727,808842829657149440,176572952,"@ppkamigo Mis Felicitaciones para Usted Señor Presidente. Su mensaje fue muy bueno, firme y directo. Mi familia y yo le mandamos saludos!",Wed Dec 14 01:15:32 +0000 2016,es,P
461,461,728,808842530355871744,176572952,@AlbertVilella1 Igualmente saludos y muchos éxitos para el año próximo,Wed Dec 14 01:14:21 +0000 2016,es,P
462,462,729,808901128935063555,44765493,Pero fue bueno improvisadamente bueno.,Wed Dec 14 05:07:12 +0000 2016,es,P
463,463,730,808905290666143745,55442550,@manuelchaplin ... Buena elección! Gracias por empujarme a verla antes que la saquen!,Wed Dec 14 05:23:44 +0000 2016,es,P
464,464,731,808926394449362945,76040253,"Siempre he pensado que las cosas pasan por algo y bueno, pasó. Volvió. Hagamos ese regreso magnífico",Wed Dec 14 06:47:36 +0000 2016,es,NEU
465,465,732,813168002887778304,44719182,Estoy demasiado perdida con todas las colaboraciones de los chicos en los eventos de año nuevo,Sun Dec 25 23:42:14 +0000 2016,es,N
466,466,734,813077608049115136,117183829,@Sari_lm Gracias linda Felíz Navidad!! Disfruta y celebra a nuestro salvador!.,Sun Dec 25 17:43:02 +0000 2016,es,P
467,467,736,813185148451778560,2327204477,"@chino_padrino gracias, igual para ti, feliz navidad",Mon Dec 26 00:50:22 +0000 2016,es,P
468,468,737,813186945052459008,390164682,"No quiero ir a trabajar #domingodechorreo ""descripción gráfica""",Mon Dec 26 00:57:30 +0000 2016,es,N
469,469,738,813195876948725760,47697203,"Hoy no es un día cualquiera, hoy cumplo 2 años con la mejor persona que la vida pudo darme.",Mon Dec 26 01:33:00 +0000 2016,es,P
470,470,739,813195199845273600,1140323347,recuerdo cuando me dijiste que odiabas lo superficial y ahora solo mencionas cuanto dinero ganas y todo lo que te compras,Mon Dec 26 01:30:18 +0000 2016,es,N
471,471,740,813188634182647808,163239318,Último día Isla Bonita y mis amigas están tristes por eso las extrañaré,Mon Dec 26 01:04:13 +0000 2016,es,N
472,472,741,812863908730077184,604968526,@diego_baca jajaja te envidio pd: Felices Fiestas Baquita,Sun Dec 25 03:33:52 +0000 2016,es,NEU
473,473,742,812865533964152833,770066848901697537,@camilascookie feliz navidad tu cuenta es maravillosa,Sun Dec 25 03:40:20 +0000 2016,es,P
474,474,743,812858829293715457,36907575,@CosmiCLuB aunque lo odies... Que tengas una linda noche,Sun Dec 25 03:13:41 +0000 2016,es,NEU
475,475,744,812858812256415744,367452499,"Amigos, mi pavo huele buenazo. Y si se lo estan preguntando. Sí. Es la 1ra vez que lo hacemos.",Sun Dec 25 03:13:37 +0000 2016,es,P
476,476,745,812858789531619328,237924993,Esas costillitas se ven demasiado buenas... Ya quiero cenar!,Sun Dec 25 03:13:32 +0000 2016,es,P
477,477,746,812818652470706181,452997118,@EntelPeru ningún inconveniente. Excelente servicio! 4G al máximo... Felices fiestas navideñas,Sun Dec 25 00:34:02 +0000 2016,es,P
478,478,747,812820649563525120,2421564739,Lo bueno es que el próximo año todos los fanboys de Bombama desaparecerán para siempre.,Sun Dec 25 00:41:58 +0000 2016,es,NEU
479,479,749,812795332337733632,407126009,"Y los tres reyes magos llegaron con oro,incienso y mirra Melchoro Alan, Toledo vastadehuasquear y Ollanta nadinevagastar, de odebrechlen",Sat Dec 24 23:01:22 +0000 2016,es,N
480,480,750,813073880818524160,796707677346742272,Jamás pensé que el momento en que me tocara dar obsequios a quienes amo sería tan gratificante. Sus sonrisas lo valieron todo,Sun Dec 25 17:28:14 +0000 2016,es,P
481,481,752,813090042210086912,176214528,Daniel dice por qué aquí hay esa lluvia así tan fuerte? En lima solo caen gotitas JAJAJAJAJAJAJA,Sun Dec 25 18:32:27 +0000 2016,es,NEU
482,482,753,813134058351972352,215491878,Q lindo y agradable detalle Se ve q me conoces algo,Sun Dec 25 21:27:21 +0000 2016,es,P
483,483,754,813031761659699200,574993826,El 25 de diciembre es para ver películas navideñas y especiales de navidad,Sun Dec 25 14:40:52 +0000 2016,es,NEU
484,484,755,813059953258885123,212983310,"@Kennedyense me pasó lo mismo, el pobre se desorientaba",Sun Dec 25 16:32:53 +0000 2016,es,N
485,485,756,813065792782798848,2227191612,Escuchar ritmo romántica va a hacer que me suicide,Sun Dec 25 16:56:05 +0000 2016,es,NEU
486,486,760,813529135905652736,808152989865283584,@estoesguerra_tv esto es guerra es el mejor reality,Mon Dec 26 23:37:15 +0000 2016,es,P
487,487,761,813534311882387456,731358647549202432,@degadiana_ @ErickBrianColon pero no entiendo porque no tiene sonido igual espero que te haya gustado Yo tambien lo amo,Mon Dec 26 23:57:49 +0000 2016,es,NEU
488,488,762,813378665559957504,2444479285,Nada mejor que pasar ocho horas del día viéndola sonreír,Mon Dec 26 13:39:20 +0000 2016,es,P
489,489,767,813599672455544832,701977069123719169,"@doalcarcarmen de seguro pasearás por las vivas calles de New York cada noche! Bueno solo supongo Buenas noches Carmen, que descanses!",Tue Dec 27 04:17:32 +0000 2016,es,NEU
490,490,769,813595352125341696,350067417,"Me largo de esta red social por unos días, hasta que encuentre paz",Tue Dec 27 04:00:22 +0000 2016,es,N
491,491,770,813568893063233536,120651012,Me alejé tanto de mis amigas de la universidad por lo que me fui a estudiar de noche y no saben cuánto las extraño,Tue Dec 27 02:15:14 +0000 2016,es,NEU
492,492,771,813590524796030976,340472290,@valejandralb el pueblo crema está feliz con lo de Vento!,Tue Dec 27 03:41:11 +0000 2016,es,P
493,493,773,813565467692593152,236890851,y el video de la campaña de este año del juego fue muy bueno pero no lo tengo,Tue Dec 27 02:01:37 +0000 2016,es,P
494,494,776,813482346913656833,407126009,"No quiero saber cómo quedaremos en la copa libertadores #futbol a prepararse bien, la plata no llega sola",Mon Dec 26 20:31:19 +0000 2016,es,NEU
495,495,777,813495892439343104,246041249,@Cirribarren1924 @saravia_caro @rodobarriosayon No puedo ver esas mariconadas.,Mon Dec 26 21:25:09 +0000 2016,es,N
496,496,778,813546223567310853,1068330698,Lo increíblemente rapido que se ha esfumado mi dinero y todavía falta año nuevo.,Tue Dec 27 00:45:09 +0000 2016,es,N
497,497,780,813891191347544064,919280917,Feo es estar enfermo con gripe a esta alta temperatura de tarapoto,Tue Dec 27 23:35:56 +0000 2016,es,N
498,498,783,813808582869270529,195948547,2016 por qué simplemente no te vas de una buena vez,Tue Dec 27 18:07:40 +0000 2016,es,N
499,499,784,813932945224429568,277318489,"Lo peor es q las chicas piensan q es chiste, claro como no es chongo de ellas fresh, yo cargo con todo",Wed Dec 28 02:21:50 +0000 2016,es,N
500,500,785,813935565863260160,799693963984650240,"@brayamqq es chevre las letras!! sabes q dia es mañana,....",Wed Dec 28 02:32:15 +0000 2016,es,NEU
501,501,788,813945456363442176,801899193497423877,@MrGaryGamingYT eres el putisimo amo v:,Wed Dec 28 03:11:33 +0000 2016,es,P
502,502,790,813847154976387072,36978773,@ximealomia @RPPNoticias @Radio_Oxigeno la que acabo de poner es peor,Tue Dec 27 20:40:56 +0000 2016,es,N
503,503,792,813982933648375808,143890905,La operación de Carmen me tiene muy triste,Wed Dec 28 05:40:29 +0000 2016,es,N
504,504,793,813972685642469376,163252756,Ahora que soy @bitelperu todo es más bonito.,Wed Dec 28 04:59:45 +0000 2016,es,P
505,505,794,813963178975428608,92863147,"Amigos la depilación con hilo DUELE COMO MIERDA, soy demasiado marica para esas cosas de mujeres",Wed Dec 28 04:21:59 +0000 2016,es,N
506,506,795,813958893059637249,1426947086,Acampar es de mis actividades más favoritas del mundo mundial,Wed Dec 28 04:04:57 +0000 2016,es,P
507,507,796,813876712668856320,211391868,Acabo de ver a Aldo en Plaza. Que churro es ese chico. Es lo único que voy a extrañar del trabajo,Tue Dec 27 22:38:24 +0000 2016,es,P
508,508,798,814004842184196097,783607107438469120,a mi mejor amiga no le gusta el ceviche ni los makis y me siento frustrada porque no podemos ser BUENAS mejores amigas,Wed Dec 28 07:07:32 +0000 2016,es,N
509,509,799,812382876851404800,1226344460,Yo los vis hace dos días. Todos los perritos lucían tristes y en pésimas condiciones Qué bueno los hayan rescat…,Fri Dec 23 19:42:25 +0000 2016,es,N
510,510,800,812437391604584448,111177540,@californiaLA70s igual ese proyecto de ley no va a progresar así que anda ve a llorar al río pobre moralista y triste animal jajaja!,Fri Dec 23 23:19:03 +0000 2016,es,N
511,511,803,812462214636445696,455289348,Que bonita tarde noche de regalos,Sat Dec 24 00:57:41 +0000 2016,es,P
512,512,804,812456342975905792,51573083,No sé si soy exagerada.. no es el fin del mundo pero yo necesito un trago para pasar todo esto. Necesito estar tranquila,Sat Dec 24 00:34:21 +0000 2016,es,NEU
513,513,805,812477113253109761,105399977,"Yo quería para navidad la jodida mascara de Buckethead, pero todos piensan que es un regalo de mrd",Sat Dec 24 01:56:53 +0000 2016,es,NEU
514,514,806,812512384170344448,1209756788,"@SparkGuns @JuanetedeLolo Cuando sea mayor de edad y mi viejo me deje tomar con adultos, jajajajajajajaja",Sat Dec 24 04:17:02 +0000 2016,es,P
515,515,807,812494768378937345,572157855,@lasabesaba una gran oportunidad para que disfrutemos (con @NaomiZamudio97 ) de su trabajo...,Sat Dec 24 03:07:02 +0000 2016,es,NEU
516,516,808,812167244771971072,1177123172,Fue un buen momento en familia,Fri Dec 23 05:25:35 +0000 2016,es,P
517,517,809,812132589179928576,469754920,@alvarezvigo12 jajaaja no es real jaja son canciones nomas,Fri Dec 23 03:07:52 +0000 2016,es,NEU
518,518,810,812160262761394177,211391868,El bolso que le he comprado está hermosooo! Me lo quiero quedar,Fri Dec 23 04:57:50 +0000 2016,es,P
519,519,811,812527126175973377,796707677346742272,"No tener sueño e ir a molestar a mis hermanas a su cuarto. Hoy nos quedamos hablando hasta el amanecer, ya la vi",Sat Dec 24 05:15:37 +0000 2016,es,N
520,520,813,812136526868074496,362518400,@zinoscrew por que piscis al ultimo porq,Fri Dec 23 03:23:31 +0000 2016,es,N
521,521,814,812156037729878016,481395812,"El porno es motivación, no lo pueden prohibir",Fri Dec 23 04:41:03 +0000 2016,es,P
522,522,815,812161568326684672,150954783,"@emy_9810 jajajaja ya con menos carga es mejor , relajas mas",Fri Dec 23 05:03:01 +0000 2016,es,P
523,523,816,812151368689577984,200225717,@Kyarahidalgo la triste historia de mi vida,Fri Dec 23 04:22:29 +0000 2016,es,N
524,524,817,812192750942744576,105782331,Hoy no es un buen día para mi,Fri Dec 23 07:06:56 +0000 2016,es,N
525,525,818,811988894115889152,1278657860,"@barbaycanas es que ya no era necesario llamar ,ya sabiamos lo que espera ,la proxima sera",Thu Dec 22 17:36:53 +0000 2016,es,NEU
526,526,820,812622395865464833,407126009,"Buenos días, esta noche es noche buena, Feliz navidad para todos",Sat Dec 24 11:34:11 +0000 2016,es,P
527,527,821,812669686232088576,108419873,"Pero qué rico es dormir hasta las 9'41 am , te sientes tan vago",Sat Dec 24 14:42:06 +0000 2016,es,NEU
528,528,822,812667210581872640,211391868,Es increíble que ahora entro a wpp solo para el trabajo,Sat Dec 24 14:32:16 +0000 2016,es,P
529,529,824,812892699326025728,128353868,Cómo me desean feliz navidad si trabajo en 3 horas (?),Sun Dec 25 05:28:16 +0000 2016,es,N
530,530,825,812573349033480192,1027006398,La ex de mi hno es una hereje y comparte el meme profano de @jitanjafora_,Sat Dec 24 08:19:17 +0000 2016,es,N
531,531,826,812787252887687168,383532170,extraño cantar todas las de @CNCOmusic con esta estupida @99Allison11,Sat Dec 24 22:29:16 +0000 2016,es,N
532,532,828,812836827061252096,250482306,@hebelcm Jajajaja te haré escuchar mejores frases,Sun Dec 25 01:46:16 +0000 2016,es,P
533,533,829,812850279578275840,128729635,"No pues, qué chévere a ver si le pasa lo mismo al próximo practicante. Prácticas + Tesis + curso extra.",Sun Dec 25 02:39:43 +0000 2016,es,P
534,534,833,812805009238794240,247977200,@WhiteLither Feliz Navidad Felino!!! Jaja! Saludos y abrazos a la familia!,Sat Dec 24 23:39:50 +0000 2016,es,P
535,535,834,812952165006381057,462619915,Lo bueno de esta Navidad es que la pase junto a JC y mi mamá lo conoció en persona,Sun Dec 25 09:24:34 +0000 2016,es,P
536,536,835,814164609141608448,3350876285,3 dias para año nuevo y pierdo todo,Wed Dec 28 17:42:23 +0000 2016,es,N
537,537,838,814168155564097536,3350876285,La ptm no supero lo de ayer Mi año nuevo se fue a la mrd,Wed Dec 28 17:56:29 +0000 2016,es,N
538,538,839,814202756034654209,19729967,@elhigadodmarita me agarran de buen humor por fin de año.,Wed Dec 28 20:13:58 +0000 2016,es,NEU
539,539,840,814130089952563203,386092161,He subido 3 kilos OMG !!!! Son los resultados de la navidad,Wed Dec 28 15:25:13 +0000 2016,es,N
540,540,841,814195411938381826,609977261,"@RecuerdosPeru sus valores ""procatolicos"" no concuerdan con su evidente machismo",Wed Dec 28 19:44:47 +0000 2016,es,N
541,541,843,810150430135226372,127862042,"La única gran verdad, es que no terminas de conocer a las personas. #BuenDiaATodos",Sat Dec 17 15:51:29 +0000 2016,es,NEU
542,542,844,810151450219282432,787841463379951619,"Maldito gordo, creación de coca cola :v #feliznavidad",Sat Dec 17 15:55:32 +0000 2016,es,N
543,543,845,810157043462078464,2865943228,@elrifle @JessicaSolano la costra me da cosas. Pero qué lindo por la enfermerita.,Sat Dec 17 16:17:45 +0000 2016,es,N
544,544,846,810156331898433541,764648989589471232,"Estomago perdón por las mariposas Almohada perdón por las lagrimas Corazón perdón por las lagrimas Cerebro, tenias razón",Sat Dec 17 16:14:56 +0000 2016,es,N
545,545,849,810167084726550528,3362845965,#LaPoderosaKeiko solo puede tener poder en el 4to país más ignorante del mundo: Perú,Sat Dec 17 16:57:39 +0000 2016,es,N
546,546,851,809974920918814721,56914588,DEMASIADO buena la nota de @ELSEIJITAS - reviví mi niñes y adolescencia con esos comerciales y series en edición navideña #LaBatería,Sat Dec 17 04:14:04 +0000 2016,es,P
547,547,852,810003665327157248,509122628,Lo único malo de salir sin maquillaje es que no te mancho con mi labial,Sat Dec 17 06:08:17 +0000 2016,es,N
548,548,854,809987779874721792,56914588,DEMASIADO buena la nota de @ELSEIJITAS - reviví mi niñez y adolescencia con esos comerciales y series en edición navideña #LaBatería,Sat Dec 17 05:05:10 +0000 2016,es,P
549,549,855,810006087764180993,103035984,"@JJNL21 siii a estar asustada, pero son horribles estos dolores ni modo",Sat Dec 17 06:17:55 +0000 2016,es,N
550,550,856,809998262782533632,2828997599,@AntuanetGalvez have fun Antu! Los mejores deseos,Sat Dec 17 05:46:49 +0000 2016,es,P
551,551,857,808989041744084992,57698319,Y ya no sé si soy Kaf o la mujer llena de puntos rojos Esto ya no me gusta,Wed Dec 14 10:56:32 +0000 2016,es,N
552,552,858,808988731478863872,599653674,Tengamos un día lleno de magia y lindos momentos,Wed Dec 14 10:55:18 +0000 2016,es,P
553,553,859,809940935274627077,330480478,Que lindo día el de hoy,Sat Dec 17 01:59:01 +0000 2016,es,P
554,554,861,813207545275961344,106850126,@edwin jajajaja con tanta tecnología las pilas salen caras por lo menos te ahorraste en regalos!,Mon Dec 26 02:19:22 +0000 2016,es,NEU
555,555,862,813391886962618373,1965967304,El tiempo de Dios es siempre correcto; espera con paciencia que Él actúe.,Mon Dec 26 14:31:52 +0000 2016,es,NEU
556,556,863,813399298729775105,241590883,"Desesperada estoy, trabajaré en cualquier cosa",Mon Dec 26 15:01:19 +0000 2016,es,N
557,557,866,813248768300740608,129580493,"se acaba el 2016 y con él, el internet gratis de movistar 4G",Mon Dec 26 05:03:10 +0000 2016,es,N
558,558,867,813220399177666561,1068330698,"Antes de dormir quiero decir que fue una Navidad muy pero muy linda, estoy feliz. Buenas noches",Mon Dec 26 03:10:26 +0000 2016,es,P
559,559,868,813213663989530624,816550068,"@vivianarojasv feliz navidad Vivi, que lo hayas pasado bonito con todos tus seres queridos",Mon Dec 26 02:43:40 +0000 2016,es,P
560,560,870,813381967458791424,160162379,Gente que tiene las posibilidades de ayudar y no lo hacen por tacaños. Espero que algún día se les regrese,Mon Dec 26 13:52:27 +0000 2016,es,N
561,561,871,813396609815953410,1308433784,@carlonchodemoda buena fotito people un abrazo hacen un buen programa,Mon Dec 26 14:50:38 +0000 2016,es,P
562,562,872,813434677973422080,4302476728,Cansada y con dolor de cuello perooooo contenta,Mon Dec 26 17:21:54 +0000 2016,es,NEU
563,563,873,813441477670039553,112068813,Extraño tener a mis padres juntos,Mon Dec 26 17:48:55 +0000 2016,es,NEU
564,564,875,812504295065157632,481395812,"@cantouchth no te disculpes por ser tú misma, eso está genial, en serio",Sat Dec 24 03:44:54 +0000 2016,es,NEU
565,565,876,813029330309640193,377644616,"@Lourdessipion osea yo no tuve feliz navidad, porque dormido desde las 11 hasta hace un ratito",Sun Dec 25 14:31:12 +0000 2016,es,N
566,566,877,812336738408534016,2227191612,Como me pude negar subir a un bmw deportivo,Fri Dec 23 16:39:05 +0000 2016,es,N
